X ; page web bn:00080778n ; navigateur bn:00013447n ; serveur web bn:02705179n ; fichier bn:00021475n ; client bn:00019764n ; base de donnée bn:00025333n ; donnée bn:00025314n ; php bn:01753580n ; javascript bn:00055423n ; code bn:00020354n ; texte bn:00076732n ; concerner bn:00083240v ; commentaire bn:00020978n ; délimiter bn:00086464v ; gras bn:00011848n ; fois bn:00032768n ; lien hypertextes bn:00045513n ; url bn:00079080n ; case à cocher bn:03157691n ; post bn:01500184n ; nombre bn:00058285n ; text bn:14981519n ; sélectionner bn:00084931v ; langage bn:00049910n ; zones bn:00005513n ; utilisateur bn:00079373n ; affectation bn:02806034n ; syntaxe bn:00062118n ; case bn:04777941n ; associer bn:00082868v ; personne bn:00046516n ; structure de contrôle bn:00047734n ; définition bn:00025928n ; méthode post bn:00045088n ; fermeture bn:16858148n ; passwd bn:14874750n ; machine bn:00054050n ; mysql bn:01225760n ; salaire bn:15928884n ; jour bn:00000086n ; programmation bn:00021493n ; site bn:00047172n ; types bn:00016413n ; session bn:03751534n ; entités bn:00031027n ; côté serveur bn:03816678n ; langage de script bn:01431715n ; internet bn:00024712n ; avoir accès bn:00082209v ; système bn:15125301n ; valeur par défaut bn:03854990n ; menu bn:00021485n ; afficher bn:00087013v ; nécessaire bn:00107182a ; serveur bn:00044916n ; class bn:03598962n ; composer bn:14766022n ; chaîne bn:00074685n ; helvetica bn:00043646n ; côté client bn:03163702n ; list bn:04720346n ; mode bn:00033729n ; configuration bn:03088982n ; xml bn:02771436n ; web bn:00080772n ; méthode bn:01641329n ; bits bn:00010731n ; conditionnelle bn:00100214a ; foreach bn:03463379n ; pouvoir bn:00084450v ; mot bn:00081546n ; information bn:00046705n ; varchar bn:01838409n ; timestamp bn:03603649n ; easyphp bn:14837849n ; casse bn:03225002n ; sauvegarder bn:00093281v ; insert bn:03795444n ; pouvoir bn:00084451v ; impossible bn:00104687a ; fonctionnalité bn:00036836n ; couleurs bn:00020726n ; bienvenue bn:00080852n ; id bn:03885719n ; paris bn:00015540n ; france bn:00036202n ; programmation web bn:03446093n ; interpréter bn:00089840v ; opérateurs bn:16281811n ; pointeur bn:03222272n ; cle bn:04756252n ; classes bn:03608262n ; header bn:00043309n ; visiteur bn:03106425n ; null bn:15898583n ; echo bn:03626250n ; positionnement bn:00030615n ; exe bn:14503132n ; rue bn:00074595n ; thomas bn:00005240n ; doctype bn:15839327n ; file bn:00065682n ; mysqli bn:01438356n ; attribut bn:00007068n ; moteur bn:00030850n ; transaction bn:01403911n ; valeur bn:00079508n ; exception bn:00032118n ; head bn:02338897n ; wamp bn:01708928n ; symfony bn:02798620n ; inverse bn:00056301n ; info bn:00046698n ; realisateur bn:00027369n ; généralité bn:00041249n ; autre bn:00108013a
langage de script bn:01431715n ; 0.0313901 ; 0.115789 ; 0.0291225 ; 0.0514286 ; 0.0169492 ; 0.04 ; 0.0829016 ; 0.0454545 ; 0.033698 ; 0.040404 ; 0.0322581 ; 0.0158103 ; 0.0121581 ; 0.00819672 ; 0.0194175 ; 0.0264026 ; 0.0363901 ; 0.010575 ; 0.0144404 ; 0.0505263 ; 0.0551724 ; 0.0337197 ; 0.0240964 ; 0.04 ; 0.0792079 ; 0.00817996 ; 0.0632411 ; 0.0410783 ; 0.0112994 ; 0.0321384 ; 0.0110497 ; 0.0763132 ; 0.0195599 ; 0.033543 ; 0.0182648 ; 0.0253165 ; 0.0359551 ; 0.0606061 ; 0.0253165 ; 0.0278746 ; 0.0294118 ; 0.0288809 ; 0.0740741 ; 0.0610687 ; 0.030888 ; 0.0140721 ; 1 ; 0.0217687 ; 0.021978 ; 0.0228898 ; 0.0124417 ; 0.128 ; 0.0218579 ; 0.021978 ; 0.0192077 ; 0.0446927 ; 0.0143885 ; 0.0941176 ; 0.025974 ; 0.0234604 ; 0.0114943 ; 0.0154143 ; 0.0151515 ; 0.0441989 ; 0.0300752 ; 0.0327198 ; 0.0307692 ; 0.00740741 ; 0.0140105 ; 0.0108696 ; 0.0476718 ; 0.0620155 ; 0.0620155 ; 0.0629921 ; 0.021978 ; 0.0300752 ; 0.042328 ; 0.0258065 ; 0.0128205 ; 0.0808081 ; 0.021978 ; 0.0180587 ; 0.0240964 ; 0.0692641 ; 0.0119048 ; 0.0493827 ; 0.0449438 ; 0.0240964 ; 0.0240964 ; 0.00952381 ; 0.0479042 ; 0.0284698 ; 0.0149254 ; 0.064 ; 0.0792079 ; 0.0449438 ; 0.0128205 ; 0.0240964 ; 0.0493827 ; 0.025974 ; 0.0661157 ; 0.103226 ; 0.0493827 ; 0.0449438 ; 0.133333 ; 0.0240964 ; 0.0380952 ; 0.0125 ; 0.0493827 ; 0.0240964 ; 0.025974 ; 0.025974 ; 0.025974 ; 0.025974 ; 0.025974 ; 0.025974
internet bn:00024712n ; 0.338923 ; 0.0635417 ; 0.254917 ; 0.109073 ; 0.0384615 ; 0.0202788 ; 0.0202532 ; 0.0360767 ; 0.153606 ; 0.0115607 ; 0.285488 ; 0.130214 ; 0.112775 ; 0.0394575 ; 0.00573066 ; 0.284717 ; 0.10278 ; 0.211396 ; 0.0786241 ; 0.251142 ; 0.0217984 ; 0.164576 ; 0.00589971 ; 0.0413972 ; 0.0231884 ; 0.313693 ; 0.0188235 ; 0.1822 ; 0.0694289 ; 0.191348 ; 0.0427807 ; 0.141791 ; 0.205428 ; 0.0623782 ; 0.0632008 ; 0.00295858 ; 0.569733 ; 0.116016 ; 0.00593472 ; 0.158442 ; 0.0903704 ; 0.0580236 ; 0.169252 ; 0.0919881 ; 0.0759651 ; 0.626394 ; 0.0217687 ; 1 ; 0.0237389 ; 0.212569 ; 0.108348 ; 0.0949555 ; 0.0208333 ; 0.0117302 ; 0.189145 ; 0.0888889 ; 0.0221607 ; 0.0117302 ; 0.00296736 ; 0.421515 ; 0.0826331 ; 0.689867 ; 0.0799001 ; 0.0424403 ; 0.0890208 ; 0.117647 ; 0.0457797 ; 0.0456491 ; 0.227557 ; 0.0117302 ; 0.163774 ; 0.0222841 ; 0.045584 ; 0.0457143 ; 0.0237389 ; 0.045584 ; 0.178042 ; 0.14375 ; 0.00296736 ; 0.0232558 ; 0.0237389 ; 0.281174 ; 0.00589971 ; 0.0820513 ; 0.0118694 ; 0.00589971 ; 0.0117302 ; 0.00589971 ; 0.00589971 ; 0.0218023 ; 0.021164 ; 0.152146 ; 0.0441595 ; 0.0443491 ; 0.0231884 ; 0.0237389 ; 0.00296736 ; 0.00294118 ; 0.00294118 ; 0.00296736 ; 0.0111421 ; 0.0212766 ; 0.0118694 ; 0.0237389 ; 0.0456491 ; 0.0118694 ; 0.0114613 ; 0.00295858 ; 0.00589971 ; 0.0118694 ; 0.00296736 ; 0.00296736 ; 0.00296736 ; 0.00296736 ; 0.00296736 ; 0.00296736
avoir accès bn:00082209v ; 0.00940071 ; 0.0111421 ; 0.00605144 ; 0.0165631 ; 0.0112994 ; 0.00684932 ; 0.00680272 ; 0.0316206 ; 0.00700219 ; 0.105263 ; 0.00837696 ; 0.0179775 ; 0.0134003 ; 0.0451977 ; 0.047619 ; 0.0137104 ; 0.0251969 ; 0.00547945 ; 0.0784314 ; 0.0379147 ; 0.010989 ; 0.00877193 ; 0.2 ; 0.027972 ; 0.0909091 ; 0.0176018 ; 0.0196078 ; 0.0217984 ; 0.0569395 ; 0.0211082 ; 0.0338983 ; 0.00786627 ; 0.00500313 ; 0.0188679 ; 0.0104987 ; 0.0526316 ; 0.0204082 ; 0.00941176 ; 0.111111 ; 0.0353982 ; 0.0200501 ; 0.00792079 ; 0.0490798 ; 0.0540541 ; 0.040404 ; 0.0148699 ; 0.021978 ; 0.0237389 ; 1 ; 0.0250784 ; 0.0278746 ; 0.0526316 ; 0.0327869 ; 0.142857 ; 0.0207254 ; 0.0677966 ; 0.111111 ; 0.0322581 ; 0.0588235 ; 0.0127186 ; 0.0747664 ; 0.0163767 ; 0.040201 ; 0.0322581 ; 0.0555556 ; 0.0183486 ; 0.057971 ; 0.119403 ; 0.0318725 ; 0.142857 ; 0.00913242 ; 0.027027 ; 0.027027 ; 0.121212 ; 0.142857 ; 0.0555556 ; 0.0625 ; 0.0321285 ; 0.125 ; 0.0952381 ; 0.333333 ; 0.0427807 ; 0.2 ; 0.0449438 ; 0.2 ; 0.0434783 ; 0.0666667 ; 0.0434783 ; 0.0434783 ; 0.0465116 ; 0.0178571 ; 0.0363636 ; 0.119403 ; 0.0285714 ; 0.0434783 ; 0.142857 ; 0.0588235 ; 0.0909091 ; 0.0909091 ; 0.125 ; 0.030303 ; 0.0377358 ; 0.0909091 ; 0.142857 ; 0.056338 ; 0.0909091 ; 0.0434783 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.125 ; 0.125
système bn:15125301n ; 0.175397 ; 0.0671723 ; 0.241301 ; 0.0589914 ; 0.0389105 ; 0.0785414 ; 0.0433604 ; 0.0376028 ; 0.279212 ; 0.00606061 ; 0.280291 ; 0.131579 ; 0.216056 ; 0.0861373 ; 0.0060423 ; 0.267556 ; 0.0511974 ; 0.213001 ; 0.0193705 ; 0.130064 ; 0.0113314 ; 0.149888 ; 0.00623053 ; 0.0815752 ; 0.0120846 ; 0.169312 ; 0.0401003 ; 0.177682 ; 0.144458 ; 0.841689 ; 0.0449438 ; 0.140582 ; 0.194534 ; 0.121277 ; 0.0656085 ; 0.003125 ; 0.133038 ; 0.120469 ; 0.00626959 ; 0.038835 ; 0.0936786 ; 0.102339 ; 0.0877915 ; 0.0971787 ; 0.297806 ; 0.312404 ; 0.0228898 ; 0.212569 ; 0.0250784 ; 1 ; 0.422535 ; 0.0233236 ; 0.0872093 ; 0.0123839 ; 0.370262 ; 0.0935673 ; 0.0477612 ; 0.00615385 ; 0.00156495 ; 0.212909 ; 0.0453901 ; 0.166065 ; 0.299373 ; 0.0869565 ; 0.048048 ; 0.0606965 ; 0.0893417 ; 0.0924765 ; 0.119843 ; 0.0123839 ; 0.171984 ; 0.048048 ; 0.0940439 ; 0.0235294 ; 0.0250784 ; 0.048048 ; 0.188088 ; 0.0785276 ; 0.0031348 ; 0.0470219 ; 0.0123839 ; 0.294118 ; 0.0125392 ; 0.155937 ; 0.0125392 ; 0.00623053 ; 0.0123839 ; 0.00623053 ; 0.0125392 ; 0.0245776 ; 0.0454545 ; 0.332288 ; 0.0924765 ; 0.0235988 ; 0.0501567 ; 0.0250784 ; 0.0031348 ; 0.00623053 ; 0.00623053 ; 0.0031348 ; 0.0117302 ; 0.0457143 ; 0.00623053 ; 0.0250784 ; 0.0924765 ; 0.0125392 ; 0.0501567 ; 0.00626959 ; 0.00623053 ; 0.0125392 ; 0.0031348 ; 0.0031348 ; 0.0031348 ; 0.0031348 ; 0.0031348 ; 0.0031348
valeur par défaut bn:03854990n ; 0.0942085 ; 0.0721769 ; 0.217095 ; 0.0628166 ; 0.0453901 ; 0.0796325 ; 0.042836 ; 0.0776316 ; 0.251204 ; 0.0135135 ; 0.14275 ; 0.14496 ; 0.185525 ; 0.20813 ; 0.013468 ; 0.136423 ; 0.0522193 ; 0.179965 ; 0.040107 ; 0.139588 ; 0.0124611 ; 0.150195 ; 0.00692042 ; 0.0428994 ; 0.0133779 ; 0.345735 ; 0.0435967 ; 0.166815 ; 0.156969 ; 0.37037 ; 0.098546 ; 0.0732203 ; 0.187603 ; 0.0691145 ; 0.130695 ; 0.00347222 ; 0.0691964 ; 0.137097 ; 0.00347222 ; 0.0206186 ; 0.09062 ; 0.20565 ; 0.045911 ; 0.0529801 ; 0.33101 ; 0.157083 ; 0.0124417 ; 0.108348 ; 0.0278746 ; 0.422535 ; 1 ; 0.0126984 ; 0.191638 ; 0.0278746 ; 0.340637 ; 0.0490798 ; 0.111498 ; 0.00340136 ; 0.00173913 ; 0.1137 ; 0.049922 ; 0.159193 ; 0.155589 ; 0.0958466 ; 0.02589 ; 0.0648247 ; 0.0993031 ; 0.102787 ; 0.246813 ; 0.0278746 ; 0.197674 ; 0.0531561 ; 0.0531561 ; 0.025974 ; 0.0137457 ; 0.0531561 ; 0.0981013 ; 0.0408685 ; 0.00348432 ; 0.0522648 ; 0.0137457 ; 0.289796 ; 0.0139373 ; 0.0829694 ; 0.0139373 ; 0.00344828 ; 0.0278746 ; 0.00692042 ; 0.0139373 ; 0.0272572 ; 0.046729 ; 0.171386 ; 0.102787 ; 0.0128617 ; 0.0271186 ; 0.0137457 ; 0.00348432 ; 0.00692042 ; 0.00692042 ; 0.00348432 ; 0.012945 ; 0.0245399 ; 0.00692042 ; 0.0137457 ; 0.0497512 ; 0.0139373 ; 0.0271186 ; 0.00696864 ; 0.0139373 ; 0.0139373 ; 0.00173913 ; 0.00173913 ; 0.00173913 ; 0.00348432 ; 0.00348432 ; 0.00348432
menu bn:00021485n ; 0.0759193 ; 0.0198511 ; 0.0242057 ; 0.0631164 ; 0.0179372 ; 0.0209424 ; 0.0208333 ; 0.0546075 ; 0.013811 ; 0.0465116 ; 0.0326864 ; 0.0682303 ; 0.0124031 ; 0.0174672 ; 0.010989 ; 0.0266889 ; 0.047976 ; 0.0215633 ; 0.0634921 ; 0.0340426 ; 0.0606061 ; 0.034188 ; 0.0285714 ; 0.0209424 ; 0.0909091 ; 0.0340064 ; 0.015873 ; 0.0417755 ; 0.0117302 ; 0.0198511 ; 0.0240964 ; 0.0307397 ; 0.0402263 ; 0.0344828 ; 0.0188235 ; 0.030303 ; 0.166667 ; 0.0347072 ; 0.030303 ; 0.128 ; 0.0385542 ; 0.0145719 ; 0.171123 ; 0.145455 ; 0.016 ; 0.0594796 ; 0.128 ; 0.0949555 ; 0.0526316 ; 0.0233236 ; 0.0126984 ; 1 ; 0.0235294 ; 0.025641 ; 0.0195122 ; 0.0481928 ; 0.0322581 ; 0.111111 ; 0.03125 ; 0.10306 ; 0.0251572 ; 0.0655067 ; 0.0159363 ; 0.047619 ; 0.0689655 ; 0.0695652 ; 0.034188 ; 0.0165289 ; 0.0290909 ; 0.025641 ; 0.0355556 ; 0.0689655 ; 0.0689655 ; 0.150943 ; 0.0526316 ; 0.0689655 ; 0.0952381 ; 0.026936 ; 0.0153846 ; 0.0444444 ; 0.111111 ; 0.0379147 ; 0.0588235 ; 0.0733945 ; 0.0140845 ; 0.0285714 ; 0.0526316 ; 0.0285714 ; 0.0140845 ; 0.021978 ; 0.0125 ; 0.0298507 ; 0.0165289 ; 0.0714286 ; 0.0434783 ; 0.0526316 ; 0.0153846 ; 0.0140845 ; 0.0285714 ; 0.03125 ; 0.0357143 ; 0.0533333 ; 0.0588235 ; 0.0526316 ; 0.0695652 ; 0.0285714 ; 0.0212766 ; 0.0149254 ; 0.0588235 ; 0.0285714 ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125 ; 0.03125
afficher bn:00087013v ; 0.0347448 ; 0.0362812 ; 0.0416036 ; 0.0281195 ; 0.0622568 ; 0.131455 ; 0.0660793 ; 0.095679 ; 0.04814 ; 0.030303 ; 0.0292113 ; 0.0621359 ; 0.044843 ; 0.297674 ; 0.0298507 ; 0.0257028 ; 0.0108548 ; 0.0371846 ; 0.0261438 ; 0.0310078 ; 0.021978 ; 0.0628931 ; 0.0172414 ; 0.0168776 ; 0.0597015 ; 0.0670157 ; 0.0559441 ; 0.0394089 ; 0.0891365 ; 0.0742574 ; 0.08 ; 0.0145059 ; 0.0691389 ; 0.0647773 ; 0.0668151 ; 0.00884956 ; 0.0334728 ; 0.0651731 ; 0.00884956 ; 0.025 ; 0.0179372 ; 0.102377 ; 0.0311284 ; 0.102564 ; 0.111111 ; 0.0277296 ; 0.0218579 ; 0.0208333 ; 0.0327869 ; 0.0872093 ; 0.191638 ; 0.0235294 ; 1 ; 0.0677966 ; 0.0729927 ; 0.0185185 ; 0.225352 ; 0.008 ; 0.00900901 ; 0.0457797 ; 0.039801 ; 0.0303318 ; 0.110701 ; 0.37037 ; 0.0493827 ; 0.0306513 ; 0.10596 ; 0.104575 ; 0.0551724 ; 0.0677966 ; 0.0700219 ; 0.103896 ; 0.103896 ; 0.0243902 ; 0.0327869 ; 0.0493827 ; 0.0747664 ; 0.0233236 ; 0.00900901 ; 0.0606061 ; 0.0327869 ; 0.0707965 ; 0.0727273 ; 0.0606061 ; 0.0172414 ; 0.0172414 ; 0.0677966 ; 0.0172414 ; 0.0727273 ; 0.0610687 ; 0.0777202 ; 0.0522876 ; 0.104575 ; 0.0506329 ; 0.0289855 ; 0.0327869 ; 0.0181818 ; 0.0172414 ; 0.0350877 ; 0.0181818 ; 0.0253165 ; 0.0408163 ; 0.00854701 ; 0.008 ; 0.0496894 ; 0.0172414 ; 0.0597015 ; 0.0178571 ; 0.0350877 ; 0.0172414 ; 0.00900901 ; 0.00900901 ; 0.00900901 ; 0.00900901 ; 0.0181818 ; 0.0181818
nécessaire bn:00107182a ; 0.00940071 ; 0.0111421 ; 0.00605144 ; 0.00408998 ; 0.0467836 ; 0.027972 ; 0.0277778 ; 0.0155642 ; 0.00700219 ; 0.105263 ; 0.00837696 ; 0.0366133 ; 0.0134003 ; 0.0946746 ; 0.222222 ; 0.00680851 ; 0.0124417 ; 0.00547945 ; 0.0377358 ; 0.0186047 ; 0.0222222 ; 0.0176991 ; 0.2 ; 0.027972 ; 0.0909091 ; 0.0176018 ; 0.04 ; 0.0217984 ; 0.0276817 ; 0.0104439 ; 0.0338983 ; 0.00786627 ; 0.00500313 ; 0.00934579 ; 0.0212202 ; 0.0526316 ; 0.0204082 ; 0.0387409 ; 0.111111 ; 0.0353982 ; 0.00992556 ; 0.0159681 ; 0.0490798 ; 0.0540541 ; 0.040404 ; 0.00738007 ; 0.021978 ; 0.0117302 ; 0.142857 ; 0.0123839 ; 0.0278746 ; 0.025641 ; 0.0677966 ; 1 ; 0.0207254 ; 0.016129 ; 0.111111 ; 0.0322581 ; 0.0588235 ; 0.0127186 ; 0.036036 ; 0.0163767 ; 0.0197044 ; 0.0322581 ; 0.117647 ; 0.00909091 ; 0.057971 ; 0.056338 ; 0.0318725 ; 0.142857 ; 0.0184332 ; 0.117647 ; 0.027027 ; 0.0571429 ; 0.142857 ; 0.027027 ; 0.0625 ; 0.0158103 ; 0.125 ; 0.210526 ; 0.142857 ; 0.0427807 ; 0.0909091 ; 0.0449438 ; 0.0909091 ; 0.0434783 ; 0.142857 ; 0.0434783 ; 0.0909091 ; 0.097561 ; 0.0363636 ; 0.0363636 ; 0.119403 ; 0.0588235 ; 0.0212766 ; 0.142857 ; 0.0588235 ; 0.0909091 ; 0.0909091 ; 0.125 ; 0.030303 ; 0.0377358 ; 0.0434783 ; 0.0666667 ; 0.119403 ; 0.2 ; 0.0909091 ; 0.111111 ; 0.2 ; 0.0909091 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.125 ; 0.125
serveur bn:00044916n ; 0.132539 ; 0.105731 ; 0.209204 ; 0.0957821 ; 0.034292 ; 0.0686391 ; 0.0685579 ; 0.0324873 ; 0.239659 ; 0.0101266 ; 0.131666 ; 0.10613 ; 0.498899 ; 0.121573 ; 0.010101 ; 0.244544 ; 0.129213 ; 0.177343 ; 0.0317125 ; 0.113806 ; 0.0379437 ; 0.247952 ; 0.00515464 ; 0.117574 ; 0.0100503 ; 0.145095 ; 0.0168776 ; 0.276271 ; 0.0625631 ; 0.331593 ; 0.137306 ; 0.0651914 ; 0.177966 ; 0.0979667 ; 0.176289 ; 0.00258398 ; 0.11583 ; 0.10541 ; 0.00518135 ; 0.0334029 ; 0.0716724 ; 0.0849057 ; 0.0741599 ; 0.0803109 ; 0.123832 ; 0.142151 ; 0.0192077 ; 0.189145 ; 0.0207254 ; 0.370262 ; 0.340637 ; 0.0195122 ; 0.0729927 ; 0.0207254 ; 1 ; 0.0782396 ; 0.039801 ; 0.0102564 ; 0.00129366 ; 0.0942655 ; 0.0381406 ; 0.272 ; 0.128957 ; 0.0375587 ; 0.04 ; 0.175318 ; 0.0738342 ; 0.0400501 ; 0.200754 ; 0.0207254 ; 0.150877 ; 0.0374065 ; 0.0777202 ; 0.019656 ; 0.0207254 ; 0.0196078 ; 0.15544 ; 0.116869 ; 0.00259067 ; 0.0388601 ; 0.0102564 ; 0.484456 ; 0.00515464 ; 0.220207 ; 0.0103627 ; 0.00515464 ; 0.0207254 ; 0.0103627 ; 0.0103627 ; 0.0100883 ; 0.0740741 ; 0.134948 ; 0.03875 ; 0.040201 ; 0.0414508 ; 0.0207254 ; 0.00259067 ; 0.00257069 ; 0.00257069 ; 0.00259067 ; 0.0377834 ; 0.0188235 ; 0.00515464 ; 0.0207254 ; 0.0764249 ; 0.0103627 ; 0.0203046 ; 0.00258398 ; 0.0103627 ; 0.0103627 ; 0.00259067 ; 0.00259067 ; 0.00259067 ; 0.00259067 ; 0.00259067 ; 0.00259067
class bn:03598962n ; 0.0648045 ; 0.0362812 ; 0.0416036 ; 0.0578662 ; 0.0301887 ; 0.0343348 ; 0.034188 ; 0.0230548 ; 0.04814 ; 0.030303 ; 0.0312195 ; 0.0301318 ; 0.100787 ; 0.0295203 ; 0.0298507 ; 0.0527617 ; 0.084425 ; 0.0427236 ; 0.0261438 ; 0.131915 ; 0.0449438 ; 0.0325866 ; 0.0172414 ; 0.0711111 ; 0.0289855 ; 0.0324215 ; 0.00666667 ; 0.0394089 ; 0.0426667 ; 0.145119 ; 0.08 ; 0.0275482 ; 0.0191732 ; 0.015444 ; 0.0169851 ; 0.0178571 ; 0.0692641 ; 0.0608519 ; 0.0363636 ; 0.025 ; 0.0682353 ; 0.0272572 ; 0.064257 ; 0.102564 ; 0.056338 ; 0.057041 ; 0.0446927 ; 0.0888889 ; 0.0677966 ; 0.0935673 ; 0.0490798 ; 0.0481928 ; 0.0185185 ; 0.016129 ; 0.0782396 ; 1 ; 0.0481928 ; 0.0327869 ; 0.00900901 ; 0.0457797 ; 0.0829016 ; 0.0625611 ; 0.118959 ; 0.0183486 ; 0.0493827 ; 0.0632411 ; 0.10596 ; 0.104575 ; 0.0551724 ; 0.0677966 ; 0.0630435 ; 0.0240964 ; 0.103896 ; 0.05 ; 0.0677966 ; 0.103896 ; 0.161616 ; 0.185811 ; 0.0181818 ; 0.0294118 ; 0.0327869 ; 0.152381 ; 0.0172414 ; 0.0606061 ; 0.0727273 ; 0.0350877 ; 0.0327869 ; 0.0350877 ; 0.0172414 ; 0.0296296 ; 0.04 ; 0.110345 ; 0.0496894 ; 0.0246914 ; 0.126984 ; 0.0677966 ; 0.0181818 ; 0.0350877 ; 0.0172414 ; 0.00900901 ; 0.0253165 ; 0.02 ; 0.0350877 ; 0.145455 ; 0.0496894 ; 0.0350877 ; 0.0289855 ; 0.0178571 ; 0.0172414 ; 0.0350877 ; 0.0181818 ; 0.0181818 ; 0.0181818 ; 0.0181818 ; 0.00900901 ; 0.00900901
composer bn:14766022n ; 0.0365714 ; 0.00982801 ; 0.0242057 ; 0.0150659 ; 0.0758294 ; 0.0427807 ; 0.0208333 ; 0.0546075 ; 0.0280088 ; 0.0465116 ; 0.0160804 ; 0.0682303 ; 0.0251177 ; 0.378698 ; 0.0454545 ; 0.0131687 ; 0.0234261 ; 0.0215633 ; 0.0634921 ; 0.0340426 ; 0.0294118 ; 0.034188 ; 0.0588235 ; 0.0103627 ; 0.0434783 ; 0.070407 ; 0.0322581 ; 0.0204604 ; 0.102236 ; 0.0405063 ; 0.0493827 ; 0.00751174 ; 0.0197166 ; 0.0169492 ; 0.0188235 ; 0.0149254 ; 0.037037 ; 0.0719101 ; 0.030303 ; 0.0291971 ; 0.0385542 ; 0.0609524 ; 0.0379147 ; 0.0677966 ; 0.0672269 ; 0.0288809 ; 0.0143885 ; 0.0221607 ; 0.111111 ; 0.0477612 ; 0.111498 ; 0.0322581 ; 0.225352 ; 0.111111 ; 0.039801 ; 0.0481928 ; 1 ; 0.0126582 ; 0.0153846 ; 0.0490046 ; 0.0516129 ; 0.0317146 ; 0.0669456 ; 0.1 ; 0.0689655 ; 0.0336134 ; 0.0707965 ; 0.149533 ; 0.0599251 ; 0.25 ; 0.0737327 ; 0.0689655 ; 0.0333333 ; 0.0701754 ; 0.0526316 ; 0.148148 ; 0.0952381 ; 0.026936 ; 0.03125 ; 0.0444444 ; 0.111111 ; 0.0788177 ; 0.125 ; 0.0353982 ; 0.0588235 ; 0.0285714 ; 0.111111 ; 0.0285714 ; 0.0285714 ; 0.0941176 ; 0.0253165 ; 0.0615385 ; 0.149533 ; 0.0344828 ; 0.0212766 ; 0.111111 ; 0.03125 ; 0.0588235 ; 0.0588235 ; 0.03125 ; 0.0175439 ; 0.0533333 ; 0.0140845 ; 0.025641 ; 0.0336134 ; 0.0285714 ; 0.0434783 ; 0.0625 ; 0.0588235 ; 0.0140845 ; 0.0153846 ; 0.0153846 ; 0.0153846 ; 0.0153846 ; 0.03125 ; 0.03125
chaîne bn:00074685n ; 0.0189798 ; 0.0225352 ; 0.00301659 ; 0.0165631 ; 0.0228571 ; 0.027972 ; 0.0277778 ; 0.00772201 ; 0.00348888 ; 0.0243902 ; 0.00837696 ; 0.00890869 ; 0.0134003 ; 0.010929 ; 0.0232558 ; 0.00339271 ; 0.0124417 ; 0.00547945 ; 0.00917431 ; 0.00921659 ; 0.210526 ; 0.00436681 ; 0.0434783 ; 0.057554 ; 0.0434783 ; 0.00434311 ; 0.00970874 ; 0.0107817 ; 0.00337838 ; 0.00519481 ; 0.0338983 ; 0.00786627 ; 0.00500313 ; 0.00934579 ; 0.0104987 ; 0.111111 ; 0.0204082 ; 0.0190024 ; 0.111111 ; 0.0173913 ; 0.00493827 ; 0.00792079 ; 0.0490798 ; 0.0540541 ; 0.00980392 ; 0.00738007 ; 0.0941176 ; 0.0117302 ; 0.0322581 ; 0.00615385 ; 0.00340136 ; 0.111111 ; 0.008 ; 0.0322581 ; 0.0102564 ; 0.0327869 ; 0.0126582 ; 1 ; 0.125 ; 0.0127186 ; 0.00877193 ; 0.00812183 ; 0.0097561 ; 0.015873 ; 0.027027 ; 0.0183486 ; 0.028169 ; 0.0135135 ; 0.00387597 ; 0.0322581 ; 0.00913242 ; 0.0555556 ; 0.0555556 ; 0.0277778 ; 0.0666667 ; 0.0555556 ; 0.030303 ; 0.0321285 ; 0.0588235 ; 0.0454545 ; 0.0322581 ; 0.0103627 ; 0.0434783 ; 0.0449438 ; 0.0434783 ; 0.0909091 ; 0.0666667 ; 0.2 ; 0.0434783 ; 0.0227273 ; 0.0178571 ; 0.0178571 ; 0.0135135 ; 0.125 ; 0.0909091 ; 0.0666667 ; 0.0588235 ; 0.0434783 ; 0.0434783 ; 0.0588235 ; 0.133333 ; 0.0377358 ; 0.2 ; 0.142857 ; 0.056338 ; 0.0909091 ; 0.0434783 ; 0.0526316 ; 0.0909091 ; 0.0909091 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.0588235 ; 0.0588235
